Time , 13:48:26,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:28,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:30,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:32,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:34,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:36,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:38,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:40,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:42,  [Data], 	Inputs:106.701 2.02668 2.04631 51.1526 	Outputs:0 0 0 0 
Time , 13:48:44,  [Data], 	Inputs:128.565 2.03671 2.10439 60.1259 	Outputs:0 0 0 2.9 
Time , 13:48:46,  [Data], 	Inputs:125.796 2.20995 2.24161 55.1327 	Outputs:0 0 0 5.4 
Time , 13:48:48,  [Data], 	Inputs:115.87 2.19968 2.27656 49.9307 	Outputs:0 0 0 7.7 
Time , 13:48:50,  [Data], 	Inputs:107.98 1.87254 2.13669 49.6598 	Outputs:0 0 0 7.7 
Time , 13:48:52,  [Data], 	Inputs:102.184 1.72707 2.04395 49.1482 	Outputs:0 0 0 7.7 
Time , 13:48:54,  [Data], 	Inputs:101.144 1.71505 2.02843 49.0175 	Outputs:0 0 0 7.7 
Time , 13:48:56,  [Data], 	Inputs:101.713 1.75494 2.04513 48.8761 	Outputs:0 0 0 7.7 
Time , 13:48:58,  [Data], 	Inputs:102.584 1.79593 2.06506 48.8067 	Outputs:0 0 0 7.7 
Time , 13:49:00,  [Data], 	Inputs:103.34 1.83026 2.08231 48.7485 	Outputs:0 0 0 7.7 
Time , 13:49:02,  [Data], 	Inputs:103.908 1.85447 2.09469 48.72 	Outputs:0 0 0 7.7 
Time , 13:49:04,  [Data], 	Inputs:104.305 1.87199 2.10362 48.6935 	Outputs:0 0 0 7.7 
Time , 13:49:06,  [Data], 	Inputs:104.579 1.88393 2.10975 48.6767 	Outputs:0 0 0 7.7 
Time , 13:49:08,  [Data], 	Inputs:104.757 1.89422 2.11503 48.6342 	Outputs:0 0 0 7.7 
Time , 13:49:10,  [Data], 	Inputs:104.871 1.89992 2.11795 48.618 	Outputs:0 0 0 7.7 
Time , 13:49:12,  [Data], 	Inputs:104.948 1.90315 2.11963 48.6146 	Outputs:0 0 0 7.7 
Time , 13:49:14,  [Data], 	Inputs:104.997 1.9053 2.12073 48.6116 	Outputs:0 0 0 7.7 
Time , 13:49:16,  [Data], 	Inputs:105.03 1.90669 2.12145 48.6098 	Outputs:0 0 0 7.7 
Time , 13:49:18,  [Data], 	Inputs:105.051 1.90759 2.12191 48.6087 	Outputs:0 0 0 7.7 
Time , 13:49:20,  [Data], 	Inputs:105.064 1.90816 2.12221 48.608 	Outputs:0 0 0 7.7 
Time , 13:49:22,  [Data], 	Inputs:106.92 1.95875 2.1158 49.6083 	Outputs:0 0 0 7.7 
Time , 13:49:24,  [Data], 	Inputs:108.3 1.98927 2.1328 49.8457 	Outputs:0 0 0 7.7 
Time , 13:49:26,  [Data], 	Inputs:109.019 2.01557 2.14638 49.8531 	Outputs:0 0 0 7.8 
Time , 13:49:28,  [Data], 	Inputs:109.491 2.03421 2.15589 49.8431 	Outputs:0 0 0 7.9 
Time , 13:49:30,  [Data], 	Inputs:109.778 2.04741 2.16271 49.8129 	Outputs:0 0 0 8.1 
Time , 13:49:32,  [Data], 	Inputs:109.929 2.05668 2.16756 49.7666 	Outputs:0 0 0 8.3 
Time , 13:49:34,  [Data], 	Inputs:109.97 2.06311 2.17104 49.7029 	Outputs:0 0 0 8.5 
Time , 13:49:36,  [Data], 	Inputs:109.945 2.06701 2.17323 49.6397 	Outputs:0 0 0 8.7 
Time , 13:49:38,  [Data], 	Inputs:109.88 2.06938 2.17461 49.5769 	Outputs:0 0 0 8.9 
Time , 13:49:40,  [Data], 	Inputs:109.792 2.07081 2.1755 49.5154 	Outputs:0 0 0 9.1 
Time , 13:49:42,  [Data], 	Inputs:109.692 2.07167 2.1761 49.4554 	Outputs:0 0 0 9.3 
Time , 13:49:44,  [Data], 	Inputs:109.586 2.07219 2.17651 49.3971 	Outputs:0 0 0 9.5 
Time , 13:49:46,  [Data], 	Inputs:109.477 2.07248 2.17681 49.3405 	Outputs:0 0 0 9.6 
Time , 13:49:48,  [Data], 	Inputs:109.381 2.07213 2.17675 49.298 	Outputs:0 0 0 9.7 
Time , 13:49:50,  [Data], 	Inputs:109.306 2.07156 2.17651 49.2691 	Outputs:0 0 0 9.8 
Time , 13:49:52,  [Data], 	Inputs:109.243 2.0714 2.17648 49.241 	Outputs:0 0 0 9.9 
Time , 13:49:54,  [Data], 	Inputs:109.188 2.07141 2.17654 49.2142 	Outputs:0 0 0 10 
Time , 13:49:56,  [Data], 	Inputs:109.136 2.07147 2.17663 49.1882 	Outputs:0 0 0 10.1 
Time , 13:49:58,  [Data], 	Inputs:109.085 2.07154 2.17673 49.1627 	Outputs:0 0 0 10.2 
Time , 13:50:00,  [Data], 	Inputs:109.035 2.07159 2.17682 49.1376 	Outputs:0 0 0 10.3 
Time , 13:50:02,  [Data], 	Inputs:108.986 2.07162 2.1769 49.113 	Outputs:0 0 0 10.4 
Time , 13:50:04,  [Data], 	Inputs:108.936 2.07165 2.17697 49.0887 	Outputs:0 0 0 10.5 
Time , 13:50:06,  [Data], 	Inputs:108.887 2.07166 2.17704 49.0647 	Outputs:0 0 0 10.5 
Time , 13:50:08,  [Data], 	Inputs:108.85 2.07119 2.17685 49.0521 	Outputs:0 0 0 10.5 
Time , 13:50:10,  [Data], 	Inputs:108.83 2.07057 2.17652 49.0506 	Outputs:0 0 0 10.5 
Time , 13:50:12,  [Data], 	Inputs:108.821 2.07036 2.17639 49.0494 	Outputs:0 0 0 10.5 
Time , 13:50:14,  [Data], 	Inputs:108.818 2.07032 2.17636 49.0488 	Outputs:0 0 0 10.5 
Time , 13:50:16,  [Data], 	Inputs:108.818 2.07034 2.17637 49.0486 	Outputs:0 0 0 10.5 
Time , 13:50:18,  [Data], 	Inputs:108.819 2.07039 2.17639 49.0485 	Outputs:0 0 0 10.5 
Time , 13:50:20,  [Data], 	Inputs:108.82 2.07043 2.17641 49.0485 	Outputs:0 0 0 10.5 
Time , 13:50:22,  [Data], 	Inputs:108.821 2.07046 2.17643 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:24,  [Data], 	Inputs:108.822 2.07049 2.17644 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:26,  [Data], 	Inputs:108.822 2.07051 2.17645 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:28,  [Data], 	Inputs:108.822 2.07052 2.17646 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:30,  [Data], 	Inputs:108.823 2.07053 2.17646 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:32,  [Data], 	Inputs:108.823 2.07054 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:34,  [Data], 	Inputs:108.823 2.07054 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:36,  [Data], 	Inputs:108.823 2.07054 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:38,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:40,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:42,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:44,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:46,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:48,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:50,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:52,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:54,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:56,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:50:58,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:00,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:02,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:04,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:06,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:08,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:10,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:12,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:14,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:16,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:18,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:20,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:22,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:24,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:26,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:28,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:30,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:32,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:34,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:36,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:38,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:40,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:42,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:44,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:46,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:48,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:50,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:52,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:54,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:56,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:51:58,  [Data], 	Inputs:108.823 2.07055 2.17647 49.0484 	Outputs:0 0 0 10.5 
Time , 13:52:00,  [Data], 	Inputs:109.605 2.09511 2.17319 49.4712 	Outputs:0 0 0 10.7 
Time , 13:52:02,  [Data], 	Inputs:110.206 2.11226 2.18211 49.5364 	Outputs:0 0 0 11 
Time , 13:52:04,  [Data], 	Inputs:110.496 2.12642 2.18936 49.4982 	Outputs:0 0 0 11.4 
Time , 13:52:06,  [Data], 	Inputs:110.627 2.13687 2.19478 49.4309 	Outputs:0 0 0 11.8 
Time , 13:52:08,  [Data], 	Inputs:110.649 2.14406 2.19865 49.3508 	Outputs:0 0 0 12.2 
Time , 13:52:10,  [Data], 	Inputs:110.604 2.14861 2.20122 49.2706 	Outputs:0 0 0 12.6 
Time , 13:52:12,  [Data], 	Inputs:110.518 2.15151 2.20295 49.1914 	Outputs:0 0 0 13 
Time , 13:52:14,  [Data], 	Inputs:110.409 2.15337 2.20415 49.1144 	Outputs:0 0 0 13.3 
Time , 13:52:16,  [Data], 	Inputs:110.297 2.15415 2.2048 49.0488 	Outputs:0 0 0 13.6 
Time , 13:52:18,  [Data], 	Inputs:110.19 2.1544 2.20511 48.9935 	Outputs:0 0 0 13.9 
Time , 13:52:20,  [Data], 	Inputs:110.089 2.1547 2.20543 48.9401 	Outputs:0 0 0 14.2 
Time , 13:52:22,  [Data], 	Inputs:109.992 2.15497 2.20574 48.889 	Outputs:0 0 0 14.4 
Time , 13:52:24,  [Data], 	Inputs:109.904 2.1548 2.20583 48.8474 	Outputs:0 0 0 14.6 
Time , 13:52:26,  [Data], 	Inputs:109.828 2.15446 2.20578 48.8141 	Outputs:0 0 0 14.8 
Time , 13:52:28,  [Data], 	Inputs:109.759 2.15438 2.20584 48.7819 	Outputs:0 0 0 15 
Time , 13:52:30,  [Data], 	Inputs:109.696 2.1544 2.20595 48.7508 	Outputs:0 0 0 15.2 
Time , 13:52:32,  [Data], 	Inputs:109.637 2.15447 2.20609 48.7206 	Outputs:0 0 0 15.4 
Time , 13:52:34,  [Data], 	Inputs:109.579 2.15454 2.20623 48.6912 	Outputs:0 0 0 15.5 
Time , 13:52:36,  [Data], 	Inputs:109.528 2.15425 2.2062 48.6693 	Outputs:0 0 0 15.6 
Time , 13:52:38,  [Data], 	Inputs:109.487 2.15384 2.20604 48.6541 	Outputs:0 0 0 15.7 
Time , 13:52:40,  [Data], 	Inputs:109.452 2.15368 2.206 48.6392 	Outputs:0 0 0 15.8 
Time , 13:52:42,  [Data], 	Inputs:109.422 2.15365 2.20603 48.625 	Outputs:0 0 0 15.9 
Time , 13:52:44,  [Data], 	Inputs:109.394 2.15367 2.20609 48.611 	Outputs:0 0 0 16 
Time , 13:52:46,  [Data], 	Inputs:109.367 2.15371 2.20616 48.5973 	Outputs:0 0 0 16.1 
Time , 13:52:48,  [Data], 	Inputs:109.341 2.15376 2.20623 48.5838 	Outputs:0 0 0 16.2 
Time , 13:52:50,  [Data], 	Inputs:109.315 2.15382 2.20631 48.5704 	Outputs:0 0 0 16.3 
Time , 13:52:52,  [Data], 	Inputs:109.29 2.15388 2.20638 48.5572 	Outputs:0 0 0 16.4 
Time , 13:52:54,  [Data], 	Inputs:109.265 2.15395 2.20646 48.5441 	Outputs:0 0 0 16.5 
Time , 13:52:56,  [Data], 	Inputs:109.24 2.15401 2.20654 48.5311 	Outputs:0 0 0 16.6 
Time , 13:52:58,  [Data], 	Inputs:109.215 2.15408 2.20662 48.5183 	Outputs:0 0 0 16.7 
Time , 13:53:00,  [Data], 	Inputs:109.191 2.15416 2.2067 48.5056 	Outputs:0 0 0 16.8 
Time , 13:53:02,  [Data], 	Inputs:109.167 2.15423 2.20678 48.493 	Outputs:0 0 0 16.9 
Time , 13:53:04,  [Data], 	Inputs:109.144 2.15431 2.20686 48.4805 	Outputs:0 0 0 17 
Time , 13:53:06,  [Data], 	Inputs:109.121 2.15439 2.20694 48.4681 	Outputs:0 0 0 17.1 
Time , 13:53:08,  [Data], 	Inputs:109.098 2.15447 2.20702 48.4559 	Outputs:0 0 0 17.2 
Time , 13:53:10,  [Data], 	Inputs:109.075 2.15456 2.20711 48.4438 	Outputs:0 0 0 17.3 
Time , 13:53:12,  [Data], 	Inputs:109.053 2.15465 2.20719 48.4318 	Outputs:0 0 0 17.4 
Time , 13:53:14,  [Data], 	Inputs:109.031 2.15474 2.20728 48.4199 	Outputs:0 0 0 17.5 
Time , 13:53:16,  [Data], 	Inputs:109.009 2.15484 2.20737 48.4081 	Outputs:0 0 0 17.6 
Time , 13:53:18,  [Data], 	Inputs:108.988 2.15494 2.20745 48.3964 	Outputs:0 0 0 17.6 
Time , 13:53:20,  [Data], 	Inputs:108.972 2.1547 2.20739 48.3907 	Outputs:0 0 0 17.6 
Time , 13:53:22,  [Data], 	Inputs:108.961 2.15433 2.2072 48.3901 	Outputs:0 0 0 17.6 
Time , 13:53:24,  [Data], 	Inputs:108.955 2.15416 2.20711 48.3895 	Outputs:0 0 0 17.6 
Time , 13:53:26,  [Data], 	Inputs:108.952 2.15408 2.20707 48.3892 	Outputs:0 0 0 17.6 
Time , 13:53:28,  [Data], 	Inputs:108.951 2.15405 2.20705 48.3891 	Outputs:0 0 0 17.6 
Time , 13:53:30,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:32,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:34,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:36,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:38,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:40,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:42,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:44,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:46,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:48,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:50,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:52,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:54,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:56,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:53:58,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:00,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:02,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:04,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:06,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:08,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:10,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:12,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:14,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:16,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:18,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:20,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:22,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:24,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:26,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:28,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:30,  [Data], 	Inputs:108.951 2.15404 2.20705 48.389 	Outputs:0 0 0 17.6 
Time , 13:54:32,  [Data], 	Inputs:108.778 2.14806 2.20777 48.2976 	Outputs:0 0 0 17.6 
Time , 13:54:34,  [Data], 	Inputs:108.643 2.14441 2.20583 48.2808 	Outputs:0 0 0 17.6 
Time , 13:54:36,  [Data], 	Inputs:108.567 2.14164 2.20443 48.2779 	Outputs:0 0 0 17.6 
Time , 13:54:38,  [Data], 	Inputs:108.514 2.13964 2.20344 48.2763 	Outputs:0 0 0 17.6 
Time , 13:54:40,  [Data], 	Inputs:108.476 2.13821 2.20274 48.2752 	Outputs:0 0 0 17.6 
Time , 13:54:42,  [Data], 	Inputs:108.449 2.1372 2.20224 48.2744 	Outputs:0 0 0 17.6 
Time , 13:54:44,  [Data], 	Inputs:108.43 2.13648 2.20188 48.2738 	Outputs:0 0 0 17.6 
Time , 13:54:46,  [Data], 	Inputs:108.416 2.13597 2.20163 48.2734 	Outputs:0 0 0 17.6 
Time , 13:54:48,  [Data], 	Inputs:107.534 2.10798 2.20413 47.8314 	Outputs:0 0 0 17.6 
Time , 13:54:50,  [Data], 	Inputs:106.958 2.09221 2.19529 47.7685 	Outputs:0 0 0 17.6 
Time , 13:54:52,  [Data], 	Inputs:106.656 2.08075 2.18935 47.7656 	Outputs:0 0 0 17.6 
Time , 13:54:54,  [Data], 	Inputs:106.452 2.07256 2.1852 47.7667 	Outputs:0 0 0 17.6 
Time , 13:54:56,  [Data], 	Inputs:106.31 2.06689 2.18233 47.767 	Outputs:0 0 0 17.6 
Time , 13:54:58,  [Data], 	Inputs:106.212 2.06299 2.18036 47.7671 	Outputs:0 0 0 17.6 
Time , 13:55:00,  [Data], 	Inputs:106.145 2.06033 2.179 47.7671 	Outputs:0 0 0 17.6 
Time , 13:55:02,  [Data], 	Inputs:106.099 2.05851 2.17808 47.767 	Outputs:0 0 0 17.6 
Time , 13:55:04,  [Data], 	Inputs:103.033 1.97549 2.1771 46.4183 	Outputs:0 0 0 17.5 
Time , 13:55:06,  [Data], 	Inputs:101.855 1.94169 2.15502 46.363 	Outputs:0 0 0 17.4 
Time , 13:55:08,  [Data], 	Inputs:101.265 1.91276 2.1397 46.4328 	Outputs:0 0 0 17.3 
Time , 13:55:10,  [Data], 	Inputs:100.856 1.89132 2.12873 46.4902 	Outputs:0 0 0 17.1 
Time , 13:55:12,  [Data], 	Inputs:100.722 1.88618 2.12628 46.4827 	Outputs:0 0 0 16.9 
Time , 13:55:14,  [Data], 	Inputs:100.486 1.87019 2.11809 46.5589 	Outputs:0 0 0 16.6 
Time , 13:55:16,  [Data], 	Inputs:100.441 1.86834 2.11706 46.561 	Outputs:0 0 0 16.3 
Time , 13:55:18,  [Data], 	Inputs:100.5 1.86776 2.11686 46.5935 	Outputs:0 0 0 16 
Time , 13:55:20,  [Data], 	Inputs:100.532 1.8663 2.11617 46.6248 	Outputs:0 0 0 15.8 
Time , 13:55:22,  [Data], 	Inputs:100.554 1.86499 2.11548 46.6506 	Outputs:0 0 0 15.6 
Time , 13:55:24,  [Data], 	Inputs:100.572 1.86394 2.11494 46.6719 	Outputs:0 0 0 15.4 
Time , 13:55:26,  [Data], 	Inputs:100.591 1.86286 2.11438 46.6935 	Outputs:0 0 0 15.2 
Time , 13:55:28,  [Data], 	Inputs:100.61 1.86184 2.11384 46.7151 	Outputs:0 0 0 15 
Time , 13:55:30,  [Data], 	Inputs:100.632 1.86092 2.11334 46.737 	Outputs:0 0 0 14.8 
Time , 13:55:32,  [Data], 	Inputs:100.657 1.86009 2.11289 46.7591 	Outputs:0 0 0 14.6 
Time , 13:55:34,  [Data], 	Inputs:100.684 1.85935 2.11247 46.7815 	Outputs:0 0 0 14.5 
Time , 13:55:36,  [Data], 	Inputs:100.709 1.859 2.11225 46.7982 	Outputs:0 0 0 14.4 
Time , 13:55:38,  [Data], 	Inputs:100.731 1.85894 2.11221 46.8097 	Outputs:0 0 0 14.3 
Time , 13:55:40,  [Data], 	Inputs:100.75 1.85872 2.11209 46.8215 	Outputs:0 0 0 14.2 
Time , 13:55:42,  [Data], 	Inputs:100.767 1.85841 2.11193 46.8333 	Outputs:0 0 0 14.1 
Time , 13:55:44,  [Data], 	Inputs:100.783 1.85809 2.11175 46.8452 	Outputs:0 0 0 14 
Time , 13:55:46,  [Data], 	Inputs:100.8 1.85777 2.11157 46.8573 	Outputs:0 0 0 13.9 
Time , 13:55:48,  [Data], 	Inputs:100.817 1.85745 2.11139 46.8694 	Outputs:0 0 0 13.8 
Time , 13:55:50,  [Data], 	Inputs:100.834 1.85715 2.11122 46.8816 	Outputs:0 0 0 13.7 
Time , 13:55:52,  [Data], 	Inputs:100.852 1.85686 2.11105 46.8939 	Outputs:0 0 0 13.7 
Time , 13:55:54,  [Data], 	Inputs:100.865 1.85693 2.11106 46.8998 	Outputs:0 0 0 13.7 
Time , 13:55:56,  [Data], 	Inputs:100.873 1.85724 2.11122 46.8998 	Outputs:0 0 0 13.7 
Time , 13:55:58,  [Data], 	Inputs:100.877 1.85734 2.11129 46.9 	Outputs:0 0 0 13.7 
Time , 13:56:00,  [Data], 	Inputs:100.877 1.85733 2.11129 46.9001 	Outputs:0 0 0 13.7 
Time , 13:56:02,  [Data], 	Inputs:100.876 1.85728 2.11127 46.9003 	Outputs:0 0 0 13.7 
Time , 13:56:04,  [Data], 	Inputs:100.876 1.85723 2.11125 46.9004 	Outputs:0 0 0 13.7 
Time , 13:56:06,  [Data], 	Inputs:100.875 1.85719 2.11122 46.9004 	Outputs:0 0 0 13.7 
Time , 13:56:08,  [Data], 	Inputs:100.874 1.85715 2.11121 46.9005 	Outputs:0 0 0 13.7 
Time , 13:56:10,  [Data], 	Inputs:100.873 1.85713 2.11119 46.9005 	Outputs:0 0 0 13.7 
Time , 13:56:12,  [Data], 	Inputs:100.873 1.85711 2.11118 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:14,  [Data], 	Inputs:100.873 1.8571 2.11118 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:16,  [Data], 	Inputs:100.872 1.85709 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:18,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:20,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:22,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:24,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:26,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
Time , 13:56:28,  [Data], 	Inputs:100.872 1.85708 2.11117 46.9006 	Outputs:0 0 0 13.7 
